,cell_area_ratio,white_area_ratio,e2e_n,e2e_distance_mean,e2e_distance_std,e2e_distance_median,e2e_distance_mad,e2e_eu_distance_mean,e2e_eu_distance_std,e2e_eu_distance_median,e2e_eu_distance_mad,e2e_distance_ratio_mean,e2e_distance_ratio_std,e2e_distance_ratio_median,e2e_distance_ratio_mad,j2e_n,j2e_distance_mean,j2e_distance_std,j2e_distance_median,j2e_distance_mad,j2e_eu_distance_mean,j2e_eu_distance_std,j2e_eu_distance_median,j2e_eu_distance_mad,j2e_distance_ratio_mean,j2e_distance_ratio_std,j2e_distance_ratio_median,j2e_distance_ratio_mad,j2j_n,j2j_distance_mean,j2j_distance_std,j2j_distance_median,j2j_distance_mad,j2j_eu_distance_mean,j2j_eu_distance_std,j2j_eu_distance_median,j2j_eu_distance_mad,j2j_distance_ratio_mean,j2j_distance_ratio_std,j2j_distance_ratio_median,j2j_distance_ratio_mad,nodes_n,nodes_max,nodes_mean,nodes_std,nodes_median,nodes_mad,branch_thickness_medial_axis_mean,branch_thickness_medial_axis_std,branch_thickness_medial_axis_median,branch_thickness_medial_axis_mad,branch_thickness_voronoi_mean,branch_thickness_voronoi_std,branch_thickness_voronoi_median,branch_thickness_voronoi_mad,texture_std_filter_mean,texture_std_filter_std,texture_std_filter_median,texture_std_filter_mad,texture_entropy_filter_mean,texture_entropy_filter_std,texture_entropy_filter_median,texture_entropy_filter_mad
ACTN4_L3_NS,0.645875506930881,0.25158055623372394,2,14.621320343559642,18.677669529663685,14.621320343559642,13.207106781186546,14.207106781186548,18.09188309203678,14.207106781186548,12.792893218813452,0.9851154518896701,0.02104992980742338,0.9851154518896701,0.01488454811032991,351,17.310925587855028,13.441886626708826,13.656854249492381,5.414213562373098,16.0392751277237,11.860259750128142,12.769592789122136,4.955342985078243,0.9396661650436025,0.03850329137307297,0.9420694358779055,0.017413145323884938,714,55.25829178565684,42.652737193361354,42.6681605891513,24.48806713633101,50.3488429122727,37.59385103322662,40.02391462342979,22.59356203328772,0.9276862834643318,0.04512342993609897,0.9302917589943674,0.017375005104339925,1876,5,3.144456289978678,0.35756546615741275,3.0,0.0,8.055233001708984,5.2357048988342285,6.7082037925720215,2.511340618133545,8.484782218933105,4.990664005279541,7.071067810058594,2.0710678100585938,1299.042724609375,867.8560180664062,1061.3819580078125,402.548583984375,3.6780014038085938,0.5896061062812805,3.6840291023254395,0.41507530212402344
NF2_D1_NO,0.6071169111463759,0.31165440877278644,1,1.4142135623730951,,1.4142135623730951,0.0,1.4142135623730951,,1.4142135623730951,0.0,1.0,,1.0,0.0,325,18.456944135246733,18.023543844648085,12.843776657252723,4.947452338050665,17.077245321190084,15.893329450050029,12.351619327035625,4.677709704888044,0.9390682572499658,0.056283434626973765,0.9433452527020518,0.018132331687671033,791,55.50257497417154,37.46284385818513,45.742640687119284,25.020740983063057,50.879416944451535,33.5270619621811,42.69400166039458,22.840605397420475,0.9284765012663353,0.03789334011166083,0.9305971015292529,0.01688320138360766,1983,6,3.1321230458900655,0.35320288125763544,3.0,0.0,8.793922424316406,4.800321578979492,8.0,2.630146026611328,9.512962341308594,4.579282760620117,8.246211051940918,2.38393497467041,975.64599609375,582.907958984375,819.4790649414062,293.5506591796875,3.4109256267547607,0.5747537016868591,3.4061403274536133,0.4094884395599365
NegsiRNA_C1_NO,0.5399129655626085,0.3511551751030816,1,52.48528137423856,,52.48528137423856,0.0,50.0,,50.0,0.0,0.9526480318069055,,0.9526480318069055,0.0,308,20.810541715432052,19.682848072292717,16.22865840088734,6.917472332656523,19.304198076971925,17.715564053703726,15.431822217161479,6.625061874168411,0.9424557520659218,0.03979980266548985,0.9465433792401984,0.017434856588944114,731,57.31993529411278,39.022583058295304,49.20030407794268,24.55831704842821,53.01321076495299,35.50786949127848,45.547975317850984,22.72318542289591,0.934161017944545,0.031215634072652883,0.9307413906635633,0.014767666382808131,1781,5,3.1263335204941045,0.3389177195133461,3.0,0.0,11.151236534118652,8.242568016052246,9.219544410705566,3.8343796730041504,11.770821571350098,7.7544426918029785,10.0,3.6754446029663086,2010.335693359375,1288.5052490234375,1668.241455078125,633.1407470703125,4.099008083343506,0.5312977433204651,4.12418794631958,0.37729525566101074
PALLD_F3_CA,0.5955969492594401,0.3415323893229167,2,34.278174593052015,44.23401871576772,34.278174593052015,31.278174593052015,32.00409808533928,41.01798887668633,32.00409808533928,29.004098085339283,0.965311117291523,0.04905748838989784,0.965311117291523,0.03468888270847709,241,25.341127629987913,24.528067184429307,17.613540144522034,8.064951836337977,23.443793032646816,21.80819361843213,16.643316977093242,7.42371903115308,0.941201797454518,0.03471355076492007,0.9452093477507768,0.01955249195377584,660,60.808842357728324,40.69365461554993,54.06905056393835,27.718243621673707,55.91763102888925,36.61840682887213,50.47604063550989,25.35095032310976,0.9305204902728124,0.03339919343426088,0.9306653340380704,0.015920218581151613,1570,6,3.1203821656050956,0.33314537549033574,3.0,0.0,10.863874435424805,6.536874294281006,9.433980941772461,3.7771267890930176,11.673973083496094,6.338842868804932,10.0,3.6754446029663086,1717.136962890625,1127.1019287109375,1402.306640625,541.4273071289062,3.956002950668335,0.5585939288139343,3.9709274768829346,0.40361595153808594
JUP_D3_NO,0.6341510348849826,0.2667609320746528,1,23.071067811865483,,23.071067811865483,0.0,19.235384061671343,,19.235384061671343,0.0,0.8337448538805194,,0.8337448538805194,0.0,332,21.732066041186183,22.05465624121164,15.58106422635307,7.106601717798176,19.997409155104002,19.222241930611787,14.732834902834679,6.670577154536129,0.9392774769050855,0.043213101401675315,0.942494176529475,0.018395242210457463,589,56.64934421322391,43.40324754843109,47.063708498984745,26.4055172939133,51.73489297187617,38.89793179118,43.04398590072977,23.37449457815379,0.9261817076989403,0.04412653863753677,0.9281422574691018,0.019980208587241144,1555,5,3.132475884244373,0.34278035475348567,3.0,0.0,9.524212837219238,5.993618965148926,8.062257766723633,3.118082046508789,10.219070434570312,5.812490463256836,8.9442720413208,3.2874178886413574,1880.6807861328125,1102.3482666015625,1615.534423828125,601.865478515625,4.045230388641357,0.5381198525428772,4.078768730163574,0.37729573249816895
PARD3_F1_CA,0.5785774654812283,0.3489697774251302,1,19.242640687119287,,19.242640687119287,0.0,17.464249196572982,,17.464249196572982,0.0,0.9075806943827242,,0.9075806943827242,0.0,147,22.441162263910783,21.52536838152827,15.72792206135786,5.9779220613578605,20.828071214655655,19.03724195283445,15.15132007450176,5.740554962142404,0.9416766446797511,0.05897996224395591,0.9485046896490191,0.01945163266025529,713,63.59427654499265,38.44624869602094,61.22792206135785,26.778248890160178,59.00806109062119,34.75219406030715,57.27322430440096,24.830749411857134,0.9372309487169439,0.03251366945229662,0.9339523163921637,0.011977672088469005,1583,5,3.1231838281743527,0.3362488188313965,3.0,0.0,10.471572875976562,5.675234794616699,9.433980941772461,3.1094255447387695,11.111283302307129,5.447474002838135,10.0,3.0,1998.83349609375,1410.37744140625,1596.4940185546875,682.888671875,4.053055763244629,0.5653388500213623,4.073367118835449,0.41896557807922363
MYO6_D3_NS,0.6158621046278212,0.32843950059678817,3,2.942809041582064,2.548547388496604,2.0,1.0,2.6666666666666665,2.081665999466133,2.0,1.0,0.9526214587563498,0.08206204062249967,1.0,0.0,295,21.776419228055335,26.100186347967586,14.821067811865476,6.34314575050762,20.196012229485287,22.688582929133176,14.0,6.0055547841648895,0.9465896260546014,0.03252719182653628,0.9468050880958636,0.02118216347834867,661,58.449603712754126,42.44059711529368,50.99950885573409,28.286706985176956,53.41837410082421,37.78931313498622,45.730566607272884,25.397643142602227,0.9282172834737124,0.04297832770629807,0.9297299870506737,0.018689681005465086,1672,5,3.1297846889952154,0.3448499452539462,3.0,0.0,10.64603328704834,6.389429569244385,9.219544410705566,3.8343796730041504,11.448995590209961,6.16285514831543,10.0,3.9172372817993164,1926.2603759765625,1267.6920166015625,1575.13671875,608.3037109375,4.056938171386719,0.5389233231544495,4.074221134185791,0.3868288993835449
NegsiRNA_C1_CA,0.5765851338704427,0.3134108649359809,1,1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,,1.0,0.0,242,19.792823963070514,17.947524287748646,14.909491351099199,5.838423539233723,18.245631079716308,15.652818369721553,14.213386061399408,5.463981428763574,0.9374475297193383,0.05289258256895873,0.9419002205940712,0.017439569151824874,740,59.187955928013174,39.847764671475815,50.12330383568407,27.515444311291148,54.65985965181346,36.11281982689135,46.93614435841663,25.24769656865839,0.9333729041059554,0.03498907913438437,0.9309331794018312,0.014965064763743652,1761,5,3.1334469051675184,0.3466723266084772,3.0,0.0,9.678861618041992,6.544510841369629,8.0,3.180339813232422,9.975860595703125,6.2672038078308105,8.246211051940918,3.246211051940918,1788.9078369140625,1171.3367919921875,1471.42822265625,551.914794921875,4.0034027099609375,0.5393351316452026,4.0200371742248535,0.37986087799072266
AKAP5_B1_CA,0.6374901665581597,0.2575967576768663,2,27.763455967290586,36.43502884254439,27.763455967290586,25.763455967290586,24.900836805434235,32.38667399993804,24.900836805434235,22.900836805434235,0.9465200016516,0.07563213897999793,0.9465200016516,0.05347999834839995,270,17.97638592170831,15.285194440580145,13.692388155425121,5.500089117292987,16.753402753410224,13.988879331671722,12.982894729433621,5.053432489741887,0.9379162692424069,0.05298351161418509,0.939649367386084,0.016137955528984282,602,61.30691372550767,44.96030968562642,49.96312913848816,27.795109434263303,56.41650176130845,40.788725380389295,46.06851609044832,25.035825183351655,0.9308085106516403,0.035873307242737566,0.9298915471840958,0.015208002399814846,1505,4,3.1136212624584716,0.31735070690927225,3.0,0.0,8.840627670288086,5.513737678527832,7.8102498054504395,3.338113784790039,9.351397514343262,5.318541049957275,8.246211051940918,3.246211051940918,1239.6141357421875,811.80029296875,1000.767333984375,354.63592529296875,3.6458194255828857,0.5585380792617798,3.6278069019317627,0.39104604721069336
FMN1_D1_CA,0.7077068752712674,0.23248248630099827,4,3.0,3.366501646120693,1.5,0.5,3.0,3.366501646120693,1.5,0.5,1.0,0.0,1.0,0.0,243,19.80563405830661,23.22468074219837,12.414213562373094,6.027753706895139,18.37605645945978,20.920786152351972,11.918997441060213,5.732135667043639,0.9412019217344161,0.050070331183432695,0.9418117815642383,0.016231014874265814,587,64.40202676241505,45.31934608494584,54.36354014452195,29.970960274517008,59.0931168389657,41.045278426515274,50.676054503088544,27.330819443231043,0.9280838943708515,0.03664665188542155,0.9299165657456538,0.01589746300743966,1468,6,3.1444141689373297,0.3722164595625353,3.0,0.0,7.6468729972839355,4.616450309753418,6.7082037925720215,2.511340618133545,8.020103454589844,4.486446857452393,7.0,2.2195444107055664,992.5692138671875,628.36865234375,828.187744140625,301.03662109375,3.4221527576446533,0.5921777486801147,3.4257633686065674,0.4181678295135498
AKT1_B2_NS,0.5979656643337674,0.30620363023546004,2,36.89949493661166,40.76955262170046,36.89949493661166,28.828427124746185,34.108601459031235,37.191485759753455,34.108601459031235,26.298351783124584,0.9433651692387417,0.034393157716248235,0.9433651692387417,0.02431963504757756,272,19.86253663779023,18.44615674967586,15.285956811589347,7.071067811865477,18.367780323190612,16.429047920754385,14.616409967827153,6.834664947874646,0.9396348103870527,0.03304056150411139,0.9417839645316539,0.016944567728589044,612,61.8773184971978,41.097612902682755,54.14248423227933,26.248737341529164,56.6294177641161,36.83967691085281,50.200856180433135,23.743808581772836,0.9269469777988067,0.04167272864531154,0.9297235277125178,0.018313545628020234,1565,4,3.1335463258785943,0.3401642319864371,3.0,0.0,10.17021656036377,6.0939788818359375,9.0,3.649110794067383,10.938037872314453,5.929661750793457,9.486832618713379,3.486832618713379,1994.3446044921875,1221.3592529296875,1681.709716796875,628.013916015625,4.109538555145264,0.5194091796875,4.137882709503174,0.37018299102783203
JUP_D1_NS,0.6537272135416666,0.26352352566189235,1,15.0,,15.0,0.0,15.0,,15.0,0.0,1.0,,1.0,0.0,243,22.840516110700996,27.445707327702806,13.542472332656535,5.662970225019853,20.8443466236877,24.27194038725756,12.671051872498847,5.121151476159238,0.9346385511478542,0.04120796233808482,0.9384203419186199,0.019328382730185112,661,61.98366376119232,41.65432261260975,54.3570266429545,27.942809041582002,56.86509736196389,37.5301959931498,50.36429787061465,25.18370018112364,0.9282658823836258,0.034635152670653604,0.929014414065166,0.016008828052269997,1605,5,3.1302180685358256,0.3402257118452849,3.0,0.0,7.936938285827637,4.542513370513916,7.0,2.5278639793395996,8.368757247924805,4.449159622192383,7.071067810058594,2.1484766006469727,1033.5948486328125,680.3258056640625,851.6754150390625,324.1144714355469,3.4457662105560303,0.6095472574234009,3.452357769012451,0.4352257251739502
NegsiRNA_C3_CA,0.6456900702582465,0.30087025960286456,7,3.06932591060551,1.7793160988777814,2.4142135623730954,0.41421356237309537,2.8550527187093513,1.5242876923190707,2.23606797749979,0.2360679774997898,0.9502953865911261,0.05352230691325395,0.9417839645316542,0.05821603546834575,301,18.495363250104774,15.147644543610772,14.313708498984766,5.298358966478235,17.29667084331391,13.713316733192064,13.45362404707371,5.0816276522034975,0.9429328099273218,0.04059182103662346,0.9458605584289883,0.01848807034690625,688,57.37354231012708,37.43703966691006,49.46922579289803,24.69399451675692,53.19532783374189,34.29776664485399,46.03877506952534,22.39326817969816,0.9343107707575279,0.02864531959033083,0.9310106937923748,0.01453203824300936,1665,5,3.112312312312312,0.31953193771167276,3.0,0.0,9.709135055541992,5.690134048461914,8.5440034866333,3.1588387489318848,10.292068481445312,5.150103569030762,9.05538558959961,2.986208915710449,1559.69140625,1014.4880981445312,1291.3150634765625,484.1289978027344,3.859405279159546,0.5638490915298462,3.8727047443389893,0.396120548248291
NegsiRNA_B3_NS,0.6595439910888672,0.26263724433051217,3,2.276142374915397,2.2103434310450782,1.0,0.0,2.0,1.7320508075688772,1.0,0.0,0.9428090415820632,0.09905764571342532,1.0,0.0,259,19.11663434500663,19.888986203382608,12.956685895029544,5.543945011715561,17.511060150885697,17.61025455570168,12.041594578792296,5.169751869429521,0.9322331693546259,0.04997433077889023,0.9367409005966306,0.01786768466105959,730,58.60244184424969,38.53546731596261,52.188511755464404,26.242320349766743,53.68156195521165,34.389450501432826,48.14687341023918,23.798171703379793,0.927286170716119,0.03810218062127423,0.928816327748049,0.015882796528885856,1780,5,3.136516853932584,0.3530178119566229,3.0,0.0,7.78516149520874,4.900137901306152,6.4031243324279785,2.4031243324279785,8.18087100982666,4.811651706695557,7.0,2.5278639793395996,1688.1646728515625,1220.30126953125,1325.8472900390625,541.11181640625,3.8936586380004883,0.6004513502120972,3.9055545330047607,0.4235694408416748
CD151_A3_CA,0.6711542341444228,0.23101340399848092,0,,,,,,,,,,,,,293,17.109227735343577,18.69333214088077,12.69967317119762,5.69000934823973,15.752549546651549,16.010448108249438,12.119772641798544,5.013690392729973,0.9402002512369039,0.05141181370547192,0.9430539884248174,0.018462172873377147,652,57.81331084592882,44.47349920884442,47.370546432985705,26.62353655900955,52.80636576050104,39.81076728894644,43.148682677471704,23.844052857037113,0.9262108899253564,0.045408011979291035,0.9298923710828091,0.016963551812215982,1633,5,3.119412124923454,0.3261558049269151,3.0,0.0,7.762770652770996,5.194516658782959,6.324555397033691,2.6754446029663086,8.086243629455566,5.094420909881592,6.4031243324279785,2.4031243324279785,1054.905029296875,604.0630493164062,913.844482421875,324.29217529296875,3.4942524433135986,0.5802898406982422,3.5170178413391113,0.4018521308898926
GNB2L1_E3_CA,0.6915757921006944,0.20248582628038195,3,33.50897064486038,53.51259599559264,3.82842712474619,2.414213562373095,26.19761924850091,41.04299110159811,3.6055512754639887,2.1913377130908938,0.9046423559822663,0.11838207484474723,0.9417839645316542,0.05821603546834575,351,17.141856902137373,17.2240058670219,12.899494936611669,6.321067811865478,15.888015554335484,15.645061726012992,12.206555615733702,5.838231224219355,0.9371542078243129,0.05593099262624051,0.9421393558074488,0.017727812121170472,612,50.46676794311526,42.98684823087859,38.66155376522616,20.944409832264316,45.85176617794806,38.9771891777767,35.516818625781966,18.901990560165896,0.9207240986985467,0.06268509514302817,0.9286367706448748,0.020313279394018557,1586,5,3.1336696090794454,0.3476293728666648,3.0,0.0,8.004843711853027,5.75916862487793,6.324555397033691,2.7190041542053223,8.493986129760742,5.760203838348389,6.7082037925720215,2.5850982666015625,1449.1807861328125,1000.501220703125,1205.988037109375,471.04400634765625,3.758394718170166,0.6120373606681824,3.7976574897766113,0.4164566993713379
FYN_E2_NS,0.6266668107774522,0.2785784403483073,0,,,,,,,,,,,,,188,24.833866565009796,24.066766042585094,18.40328926390493,8.860080591718926,22.894827425802212,21.400648991659974,17.359997400997408,8.508617227045558,0.934625036761874,0.054525393078129224,0.9385850130601161,0.017781607024575652,500,71.22324779132782,47.66982829033391,63.02456279835161,30.67220895936057,65.61408062343949,43.1782426628123,58.56557209889465,28.323410460442446,0.9300136750771227,0.030978650150812206,0.92991288011442,0.01494454817887203,1204,4,3.127076411960133,0.3330585496327507,3.0,0.0,9.809845924377441,5.8583598136901855,8.5440034866333,3.5390424728393555,10.302614212036133,5.692473411560059,9.0,3.3431458473205566,2024.13427734375,1424.542236328125,1612.8148193359375,676.6389770507812,4.057607173919678,0.5687687993049622,4.077970504760742,0.41480469703674316
FHOD1_D3_NO,0.631872812906901,0.29600482516818577,0,,,,,,,,,,,,,341,20.810344252800384,19.571967872847026,15.318334561871465,6.3027701247968295,19.1930340266664,17.274518657329303,14.75,5.919354663903345,0.9368953733623763,0.05138839865204419,0.9417839645316541,0.017550307393566333,647,57.389544925416104,41.647450060742045,50.22876787267105,26.865227728149087,52.32510163065317,36.372694022037166,46.07843554443036,24.0683368521382,0.9288799154491263,0.03841107632933736,0.9297346475237069,0.019261862705959976,1681,5,3.134443783462225,0.3445985904513672,3.0,0.0,9.701656341552734,6.140629768371582,8.485280990600586,3.219418525695801,10.332290649414062,5.771828651428223,9.0,3.0,2293.284912109375,1353.7210693359375,1962.0850830078125,755.08447265625,4.2229204177856445,0.5116714835166931,4.26289701461792,0.3614182472229004
GNB2L1_E1_NS,0.6865821414523654,0.21923912896050346,1,34.14213562373096,,34.14213562373096,0.0,28.844410203711917,,28.844410203711917,0.0,0.8448332149340774,,0.8448332149340774,0.0,228,21.981602486502712,23.726288746533804,14.51019719700721,6.4213995807293625,20.227725151081973,21.06184006832477,13.544044695749047,5.870135073601528,0.9369275387027163,0.052714073388997175,0.9389799149961906,0.01565952564240186,423,70.52751754816504,52.43621726337836,55.75686816861483,30.799204777791346,64.46582264678342,47.20680019243297,50.995710603932174,28.051182086464472,0.9267899637841331,0.03740672500743103,0.9273724880820838,0.01655591064485329,1103,5,3.1233000906618313,0.33425088116469537,3.0,0.0,8.668566703796387,5.024042129516602,7.6157732009887695,3.0143728256225586,9.25433349609375,4.922878265380859,8.0,3.0,1590.7694091796875,1048.12255859375,1326.372314453125,502.8670654296875,3.872633457183838,0.5619469881057739,3.894695997238159,0.396503210067749
